0.03333333333333333 3000 0 45 705 42.33758496487289 6,82 0,56 2,09 1,11 0,42 8,77 1,67
0.12 10000 0 30 538 61.90245495674259 3,81 0,35 1,56 0,17 0,52 11,79 1,91
0.002325581395348837 43000 9 33 906 63.67949747071353 5,58 1,18 2,15 0,43 0,75 12,88 1,82
16.11111111111111 1800 0 30 184 47.50021645021647 5,38 0,54 3,76 0,54 0,54 10,75 3,76
0.2 30000 0 30 126 65.86003244274812 3,05 2,29 2,29 1,53 0,00 9,16 3,82
0.15873015873015872 6300 5 30 628 37.1644919654905 0,91 0,15 0,30 0,15 0,00 0,15 0,00
0.33333333333333337 300 0 45 569 34.68774456521743 2,99 2,11 0,88 1,41 2,11 11,78 0,53
0.0 20000 0 30 181 38.49939226519339 7,73 0,55 2,76 0,55 0,55 13,26 0,55
0.1 5000 0 40 275 48.999166666666696 2,32 0,33 0,00 0,33 0,00 0,99 0,00
0.0 100000 0 21 194 33.081755499153985 3,08 0,51 1,54 1,54 1,03 11,79 3,08
0.005 20000 0 30 275 27.651627830653126 2,90 0,36 2,90 0,36 0,72 9,42 2,90
0.0 2000 0 30 350 45.35978193556889 1,98 1,42 0,57 0,85 0,57 4,82 1,70
0.0 50000 0 30 307 49.95060697374086 5,65 3,32 1,33 1,66 1,33 12,62 1,33
0.0 12000 0 5 261 57.682601560936575 5,73 2,67 1,53 1,91 0,38 9,92 5,73
0.0 7500 0 30 397 60.65337774643709 3,82 0,95 0,95 0,95 1,43 5,73 0,95
0.05 2000 0 45 337 52.5479411764706 1,77 1,47 2,95 1,47 3,24 11,80 2,65
0.0 400 1 60 583 65.37283462532301 6,00 0,33 2,67 0,67 1,33 14,17 2,67
0.1 20000 5 30 1400 55.9107243445693 3,45 0,77 1,06 0,42 5,35 8,31 2,25
0.1111111111111111 9000 3 30 818 53.12868485441646 3,23 0,12 1,43 0,24 1,08 8,12 4,18
1.01 100000 0 60 789 44.059008295933666 3,33 1,48 1,23 2,46 1,11 10,59 0,99
0.0 25000 0 15 208 70.83637482900139 6,10 0,47 1,41 0,47 0,94 10,33 2,35
633.3333333333333 15 20 30 1071 53.121461538461574 3,49 0,09 1,47 0,28 2,94 8,91 1,65
100.74000000000001 5000 10 38 480 56.76271165460071 3,62 0,40 1,21 0,60 2,01 6,84 0,80
102.39666666666668 30000 46 30 862 36.27816142198182 3,98 0,68 0,46 0,80 0,91 6,94 0,91
185.322 20000 3 30 839 70.39573543808126 2,63 0,46 1,26 0,34 1,37 13,39 1,14
158.0 750 33 31 1428 45.98294605162641 3,47 0,97 1,25 1,73 0,76 7,35 1,11
102.88465753424659 73000 20 35 1005 58.999208020594295 4,72 1,38 1,97 0,79 4,33 10,52 1,67
100.91666666666667 30000 17 30 1194 52.76785425101215 4,73 0,49 1,96 0,16 1,39 10,02 1,96
855.9100000000001 10000 10 60 538 27.339899564935678 2,33 0,90 0,72 1,62 1,97 8,98 1,62
374.76 20000 16 35 916 69.25192846924179 3,69 0,98 1,41 0,98 1,19 9,65 0,65
101.05833333333334 12000 32 49 1332 50.87526397676146 4,11 1,27 1,72 0,60 2,24 10,38 0,90
122.00283999999999 50000 7 21 728 54.682107666966175 3,54 0,82 1,22 0,82 0,95 8,30 2,18
864.2999999999998 200 14 39 1497 66.49776947435089 2,77 0,52 1,35 0,52 1,29 7,35 1,29
1509.78 5000 4 60 205 58.14896226415098 7,08 0,47 0,47 0,47 0,94 13,21 0,94
297.92 10000 35 38 891 51.679285714285754 5,59 0,66 3,51 0,66 1,21 7,79 0,88
110.52505 20000 59 50 1306 47.45570163667679 2,59 0,91 1,60 0,99 1,29 9,51 0,91
353.57599999999996 20000 13 30 888 58.606363211951475 2,96 0,87 1,65 0,96 0,70 4,87 1,22
197.5 1200 5 31 328 53.83148468185391 2,99 0,30 1,80 0,30 2,40 9,58 1,50
1302.3999999999999 250 7 30 364 63.82558270676691 2,56 0,51 0,77 0,51 1,02 12,28 2,30
247.8 500 6 44 657 68.01145258829222 2,66 0,44 1,48 0,15 2,66 10,80 1,78
1125.73 10000 17 34 957 44.2985054268114 5,89 0,62 1,14 0,41 1,24 8,79 1,65
121.38 15000 3 21 611 43.905725062122855 4,75 2,30 1,15 2,30 5,74 8,03 1,48
216.53333333333333 1500 13 30 1145 51.27576140127215 4,66 1,02 1,53 2,63 2,54 7,12 2,03
135.648 25000 38 30 1500 49.94593529919152 3,99 0,72 1,77 0,46 1,83 9,76 0,98
120.7 5000 24 31 1008 65.11776174856072 5,03 0,58 1,45 0,19 1,74 9,20 0,68
500.06000000000006 10000 23 15 1479 54.09246348346389 5,09 0,60 1,54 0,20 1,74 9,10 1,54
628.52 10000 6 30 3092 53.97268282548478 2,49 0,91 1,29 0,69 3,91 7,53 1,89
185.125 2400 45 38 3023 50.435142540386465 3,69 0,92 1,48 0,46 1,61 7,11 0,63
5680.754166666667 24000 10 39 495 58.891514439475486 2,21 0,40 1,81 0,60 3,21 11,45 1,41
170.62 10000 8 30 500 61.88536332739929 3,19 1,60 1,00 1,00 2,20 11,58 1,00
1674.11 10000 4 14 643 49.453531772575275 4,47 1,08 0,92 0,92 1,54 8,78 1,54
177.5 200 8 15 447 65.64861951219515 3,79 1,05 0,42 0,42 1,26 9,26 2,74
366.322 5000 27 20 1304 53.495454856361164 2,65 0,52 1,33 0,74 1,25 7,29 1,10
113.73249999999999 40000 31 60 984 46.67138047105007 4,26 0,50 1,19 1,29 2,08 6,94 0,79
326.04 25000 30 30 1646 60.760555154522905 2,56 0,47 0,93 0,58 0,87 6,23 1,11
192.12 7500 32 30 1827 64.34062034739456 2,72 0,87 1,36 0,60 1,58 7,57 1,20
239.27999999999997 5000 17 30 904 57.20510847984693 3,79 0,22 1,19 0,22 3,03 8,98 2,38
569.6666666666666 600 55 35 1199 38.33636029411767 3,59 0,74 2,12 0,65 2,04 7,43 0,98
136.02986666666666 30000 24 30 1943 47.08546292712913 3,75 1,20 1,55 0,75 1,45 8,86 1,40
107.45 6000 12 30 411 54.367995666305546 4,37 1,70 0,49 1,70 3,88 6,80 0,73
133.19333333333333 15000 18 30 620 48.9157648026316 2,56 2,72 1,92 1,44 1,76 8,64 2,56
0.20600000000000002 50000 0 30 331 66.86205003665691 2,69 1,19 1,49 0,60 3,58 10,15 2,09
0.0 35000 16 45 553 59.79445187165777 2,51 0,72 2,15 0,72 2,51 11,47 2,33
1.988888888888889 45000 5 30 829 56.41973549488057 3,18 0,79 1,70 0,34 1,82 9,31 1,02
1.7999999999999998 7000 0 30 254 55.244278074866315 4,33 2,76 1,57 1,18 1,97 12,20 2,76
0.07017543859649122 28500 26 40 915 50.82330166072808 2,04 1,08 1,94 0,86 1,18 9,03 1,83
3.634 50000 11 37 1731 62.228996680693996 3,90 0,45 1,41 0,40 2,94 9,72 1,24
19.0 1000 0 45 143 47.73243835616441 3,47 0,69 3,47 0,69 0,00 9,03 1,39
2.7 2000 0 30 398 57.86964621585315 9,14 0,25 2,47 0,25 1,23 12,35 3,21
1.8399999999999999 2500 0 45 688 49.02303322048246 4,63 0,43 2,46 0,29 1,01 12,30 1,59
15.875 20000 23 30 493 51.870398724082946 3,37 0,99 2,18 0,40 1,19 11,68 3,37
7.199999999999999 10000 3 30 744 33.332317880794704 6,64 0,13 1,46 0,13 0,80 9,03 0,80
20.4 2500 10 30 354 40.2858823529412 3,93 0,28 0,56 0,28 0,84 10,67 2,53
3.025 4000 15 35 381 51.06238219895289 6,58 0,53 3,16 0,26 1,32 12,63 0,79
0.15 10000 0 60 790 19.51189542483661 2,84 2,72 1,85 1,98 1,85 4,81 2,35
1.5 7000 2 30 560 55.18631637168144 4,62 0,89 1,24 0,71 2,66 11,19 1,78
0.09090909090909091 11000 0 30 72 49.72506756756758 2,74 1,37 4,11 1,37 6,85 5,48 1,37
0.0 18000 0 30 294 44.047948402948435 2,70 1,01 1,35 0,34 0,00 10,81 2,36
0.02 50000 5 30 929 45.052257076008885 1,38 1,92 0,85 1,70 1,17 10,76 2,13
1.27 30000 23 30 1370 45.85426421404685 3,93 0,29 1,38 0,29 0,80 8,38 2,33
34.24632125633733 32348 0 60 274 49.79163636363637 5,47 0,73 4,01 0,73 0,36 11,31 5,84
0.0 5000 3 22 734 61.99626966389971 2,82 0,13 0,81 0,13 1,21 11,41 3,49
0.04 60000 0 30 557 62.46194373769865 4,13 0,72 1,08 0,72 0,90 11,67 0,54
0.35714285714285715 7000 0 30 142 30.15204225352113 2,84 0,71 0,00 0,71 0,00 9,93 1,42
0.0 7000 0 30 1495 15.886418032786906 2,89 0,39 1,71 0,46 0,66 7,63 1,97
0.004557140583580412 2852666 1 30 377 49.47946158008659 4,96 0,26 1,57 0,26 3,13 10,97 1,57
0.33333333333333337 3000 0 30 429 36.299393288943406 0,23 0,23 0,00 0,23 0,00 3,65 0,00
4.666666666666667 750 0 30 222 40.50445945945947 5,86 1,80 0,90 1,35 1,80 6,31 3,15
0.0 1000 0 60 165 65.47437301587306 4,73 2,96 1,78 1,18 1,78 10,65 2,96
0.033846153846153845 65000 0 30 493 56.36171144727933 4,88 1,17 2,93 0,78 0,39 8,20 2,93
0.013333333333333334 15000 0 35 186 22.73927536231885 4,44 1,67 2,78 1,67 1,11 13,33 1,67
0.006666666666666667 15000 1 30 343 27.850894736842122 3,22 2,92 2,34 2,05 1,17 9,65 0,58
7.171428571428572 3500 0 18 3917 42.570099697122686 2,39 1,40 1,45 1,35 0,94 8,84 2,21
0.0 5000 0 30 128 72.41317524580685 4,58 2,29 2,29 1,53 0,00 12,98 4,58
0.0 1000 2 30 543 47.54138376383764 3,14 0,37 2,22 0,37 0,55 13,31 3,14
13.55 2000 0 35 1208 52.1493280110636 3,44 3,13 1,53 0,84 2,37 8,78 1,37
0.11100000000000002 100000 3 30 713 65.02029774872913 2,90 0,14 2,07 0,14 1,52 12,69 1,52
16.52857142857143 35000 0 30 383 53.89663461538461 4,37 1,29 1,80 1,54 1,03 10,80 1,80
18.91 30000 9 35 299 41.26173695893456 5,18 2,27 1,94 2,27 1,62 11,65 2,27
0.0 8000 14 35 1408 47.02329264375203 7,02 0,14 2,84 0,28 1,49 10,99 1,91
0.35058004640371226 431000 5 25 49 23.683547169811362 1,89 1,89 1,89 1,89 0,00 3,77 0,00
17.706666666666667 30000 0 30 335 53.94245098039218 5,36 1,19 2,68 0,30 2,08 9,82 2,08
2.0 100 7 45 1990 38.825684827207 3,14 0,65 1,15 0,25 3,34 4,94 1,00
0.0 2500 0 30 131 64.43997014925375 4,48 0,75 0,00 0,75 1,49 8,96 2,24
25.5 5000 1 60 639 49.37983739837401 5,20 1,07 1,07 0,15 0,61 11,16 1,07
0.0 100 1 30 322 40.48911424903724 6,19 2,17 1,24 1,24 0,62 12,07 0,31
1.8541666666666667 48000 0 60 825 62.70127360869169 3,49 1,45 2,05 0,84 1,08 12,29 2,53
0.01 20000 1 45 258 32.09850215517244 3,07 1,15 0,77 1,15 1,92 15,33 2,68
0.05333333333333334 15000 0 60 1982 59.79589784352967 3,14 1,19 1,86 0,57 2,57 9,66 1,76
16.944 25000 11 30 1568 43.47060085294015 3,59 0,94 2,20 0,25 1,51 8,24 1,20
0.0 2200000 0 30 1552 58.36191840429248 3,21 0,39 2,44 0,51 2,76 12,85 4,05
0.0 800 6 30 563 29.258380281690137 4,40 0,35 1,94 0,53 1,06 7,92 1,76
0.36666666666666664 15000 1 60 1642 2.467073003575706 5,09 1,72 1,54 0,30 1,01 6,75 1,95
0.0 100000 0 30 79 47.316793248945174 3,80 1,27 1,27 1,27 0,00 8,86 5,06
0.0 250000 1 17 447 49.69746959942776 2,15 0,43 2,15 0,43 0,43 9,89 3,66
0.24 2500 3 60 637 34.63416188106177 4,01 1,23 1,85 2,00 1,54 10,48 2,00
0.0 75000 0 30 536 38.99963768115944 3,88 1,29 1,11 1,29 0,55 9,43 3,51
0.0 25000 0 15 132 59.05977443609024 2,27 2,27 1,52 1,52 2,27 12,88 1,52
0.052 50000 0 30 149 34.28208479020981 2,80 0,70 0,70 0,70 2,80 10,49 0,00
10.85 10000 6 35 213 41.34927353595259 2,35 1,41 1,88 0,94 0,47 7,04 1,88
0.0 75000 0 30 310 46.07553611317945 3,51 1,92 0,32 1,92 2,24 12,46 1,60
0.1 100000 3 45 269 45.36541666666669 2,23 0,37 0,37 0,37 0,37 11,90 5,20
0.0 10000 0 45 290 56.576206896551724 4,83 0,34 2,41 0,34 3,10 15,17 2,07
0.0 15000 0 60 88 48.77625000000003 4,49 1,12 1,12 1,12 1,12 7,87 3,37
0.05 20000 0 30 302 58.744435483871 4,53 1,29 0,97 0,65 2,91 11,00 1,94
1.7999999999999998 5000 18 30 886 45.36396944824443 3,51 0,55 1,32 0,33 0,77 10,42 1,75
0.0 16000 13 60 1563 67.16591511272654 2,67 0,51 1,27 0,13 0,89 13,54 2,86
0.027272727272727275 55000 0 30 202 47.9400275027503 8,96 1,49 6,97 1,49 1,00 13,93 1,99
0.0 27000 1 35 1091 47.320189841409814 2,43 0,69 1,65 0,69 1,47 10,92 0,69
4.428571428571428 3500 2 35 409 64.77338709677423 3,89 0,49 1,95 0,24 1,70 14,60 1,70
0.0 80000 5 30 568 48.0669933471236 4,69 0,87 1,04 1,04 2,26 11,11 3,47
0.0011111111111111111 90000 2 30 440 61.78871565934068 4,87 1,55 1,33 0,88 2,21 10,62 0,44
0.35000000000000003 20000 0 30 145 63.198135135135175 4,76 1,36 1,36 1,36 0,00 11,56 2,04
0.2 500 0 30 152 47.55540322580649 7,14 1,95 2,60 0,65 0,65 13,64 1,30
0.0 5000 0 26 254 51.56885986827163 5,86 2,34 4,30 1,17 1,95 10,94 0,00
0.002 50000 2 30 139 56.08422291993722 3,31 1,99 0,00 1,32 0,66 5,96 1,32
0.0 1700 0 30 630 37.811996904024795 3,74 0,31 3,12 0,47 0,78 13,10 2,03
0.062 50000 21 49 821 45.72158265153516 4,41 0,83 1,67 1,07 1,67 9,77 1,19
10.520754716981132 53000 15 34 2079 56.825957009345814 3,74 0,57 1,70 0,24 1,28 13,59 2,70
0.18636363636363634 44000 0 30 151 46.85158227848103 8,28 1,91 1,27 2,55 1,91 13,38 1,91
0.06666666666666667 6000 21 59 730 54.924962787550754 3,94 0,82 2,31 0,54 0,27 12,23 1,22
0.20252025202520252 8888 0 30 707 52.02200864924552 5,05 0,56 2,10 1,12 2,10 9,68 1,26
0.21052631578947367 4750 7 30 178 26.105000000000018 3,35 1,12 3,91 0,56 1,12 8,94 2,79
0.0 8000 0 30 400 58.876025009473295 5,42 0,49 2,46 0,49 0,49 12,07 2,96
0.0 7500 0 5 440 68.43487967914439 1,99 1,11 1,99 0,44 2,88 15,27 2,43
0.025 4000 0 45 315 38.155846102598304 3,16 1,27 1,27 1,27 1,58 8,23 1,90
0.0 20000 0 30 625 68.18526091586797 3,21 0,32 1,92 0,32 2,72 11,70 4,17
1.0 2500 0 56 127 39.370396825396824 2,86 0,71 0,71 1,43 1,43 7,86 1,43
0.3585714285714286 70000 0 59 1961 44.15563035204568 2,75 1,01 1,25 0,63 1,74 9,03 2,36
0.0 50000 0 60 390 64.18756710016604 4,81 0,48 1,68 0,24 0,24 15,14 0,72
0.0 90000 0 30 132 51.54692103516922 5,19 1,48 2,22 0,74 0,74 11,85 0,74
0.5 10000 0 30 177 45.47762737262741 6,04 0,55 1,65 0,55 1,10 12,09 1,65
0.09090909090909091 110000 0 30 1317 50.550756467194304 6,06 0,30 3,29 0,15 1,12 8,53 2,09
0.14285714285714285 3500 0 35 135 47.18763381995137 2,96 2,22 2,96 1,48 0,00 15,56 2,22
0.00016666666666666666 3000000 0 20 147 56.93285864978904 5,19 2,60 1,95 1,95 2,60 15,58 0,65
0.3888888888888889 9000 0 30 119 31.962033613445385 5,88 0,84 0,84 1,68 0,00 10,08 2,52
0.06 15000 0 30 266 46.35333333333335 2,57 1,84 0,37 1,10 4,78 6,25 1,47
0.0 50000 0 30 250 51.41537931034483 2,33 0,78 0,39 0,39 0,00 10,47 3,88
0.5 200 0 25 217 44.80867737003061 4,15 1,84 1,38 3,23 0,92 14,75 1,38
0.0 50000 0 30 284 51.50909090909096 3,50 2,10 1,05 1,05 1,05 12,59 2,45
0.0 100000 4 27 701 41.93009157509158 4,16 0,55 1,52 0,28 1,66 6,79 0,55
105.0 11000 0 13 174 50.595778388278376 7,87 0,56 1,69 0,56 1,69 10,11 1,12
101.90066666666667 3000 5 35 1333 54.33105132672205 5,99 0,81 1,48 0,07 2,81 10,20 1,48
103.28 2500 0 30 541 47.21659759358292 3,32 1,85 1,29 0,18 0,74 11,44 0,92
105.0 300 1 22 631 61.00448279597852 7,20 1,44 2,08 0,48 2,40 11,36 1,12
107.0 1500 0 33 327 39.26062500000003 7,67 0,92 1,84 0,61 2,15 8,28 1,84
129.5 5000 0 30 377 68.18003971661658 4,71 1,49 2,23 0,99 1,99 10,67 1,99
103.38333333333334 1500 7 37 1478 60.44440290659702 5,48 1,00 1,07 0,27 3,48 9,23 1,00
100.0 2500 0 14 445 68.52357761492338 7,03 1,32 3,52 0,66 2,64 11,43 2,42
168.66666666666669 750 0 15 288 57.85852511415524 8,65 0,69 1,73 0,69 4,15 5,54 1,38
106.81818181818181 5500 31 30 1463 66.16282725259356 4,64 2,73 2,12 0,55 2,73 8,74 0,96
200.0 2000 0 23 164 52.43639473684212 7,14 2,38 3,57 1,19 0,60 8,93 2,38
101.2 2500 0 30 839 39.88559462550029 4,39 0,71 1,07 0,71 1,66 7,47 1,66
108.0 600 0 30 325 51.79514354066987 2,13 1,22 1,52 1,52 0,30 8,21 3,65
100.0 3150 0 34 774 55.72577172672817 4,11 0,62 1,37 0,50 1,87 8,72 1,12
101.21666666666667 6000 4 31 789 50.22030002955958 4,93 1,14 1,26 0,25 2,91 8,60 2,53
135.4 3000 0 25 500 75.19081743081371 5,68 0,39 2,54 0,20 4,11 10,37 1,96
100.82666666666667 750 0 33 893 49.73075775515039 4,18 2,20 0,99 0,55 1,76 11,66 1,65
104.16666666666667 1200 10 32 1216 52.15404231459334 6,29 1,13 2,58 0,40 2,01 11,28 1,53
158.28163265306122 24500 0 60 789 49.3546240601504 6,42 0,50 1,89 0,13 1,51 15,24 0,88
